hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee
HV0005,B03406,,2025-03-07 15:41:22,2025-03-07 15:44:06,2025-03-07 15:45:06,2025-03-07 16:00:33,82,179,4.442,927,23.07,0.0,0.58,2.05,0.0,0.0,0.0,15.69,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-24 00:12:22,2025-03-24 00:16:33,2025-03-24 00:16:57,2025-03-24 00:47:41,130,85,15.435,1844,41.95,0.0,1.05,3.72,0.0,0.0,0.0,40.55,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-17 17:12:45,2025-03-17 17:15:32,2025-03-17 17:15:45,2025-03-17 17:30:04,69,147,1.884,859,15.02,0.0,0.38,1.33,0.0,0.0,4.18,11.37,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-03 22:21:44,,2025-03-03 22:24:34,2025-03-03 22:32:59,148,137,1.761,505,12.14,0.0,0.32,1.15,2.75,0.0,0.0,7.61,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-21 04:24:05,2025-03-21 04:27:19,2025-03-21 04:28:19,2025-03-21 04:35:20,124,76,1.411,421,12.23,0.0,0.31,1.08,0.0,0.0,0.0,6.26,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-20 13:02:01,2025-03-20 13:06:38,2025-03-20 13:07:04,2025-03-20 13:32:33,76,72,4.754,1529,28.71,0.0,0.72,2.55,0.0,0.0,0.0,22.22,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-05 09:52:21,,2025-03-05 09:54:44,2025-03-05 10:07:21,75,74,1.636,757,14.36,0.0,0.36,1.27,0.0,0.0,0.0,9.99,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-30 19:17:22,2025-03-30 19:26:19,2025-03-30 19:26:20,2025-03-30 19:31:02,26,123,0.892,282,13.71,0.0,0.34,1.22,0.0,0.0,0.0,5.98,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-11 09:49:10,2025-03-11 09:53:05,2025-03-11 09:53:10,2025-03-11 09:58:56,243,243,0.739,346,8.07,0.0,0.2,0.72,0.0,0.0,0.0,4.55,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-08 18:52:46,2025-03-08 18:56:31,2025-03-08 18:57:14,2025-03-08 19:33:33,238,37,8.38,2179,54.03,0.51,1.36,4.84,2.75,0.0,0.0,36.94,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-29 12:48:15,2025-03-29 12:49:39,2025-03-29 12:49:58,2025-03-29 12:57:06,195,40,1.144,428,9.94,0.0,0.22,0.78,0.0,0.0,1.0,5.96,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 17:46:54,2025-03-29 17:50:06,2025-03-29 17:50:26,2025-03-29 17:58:18,179,193,1.332,472,10.73,0.0,0.27,0.95,0.0,0.0,0.0,6.67,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-07 23:28:09,2025-03-07 23:32:09,2025-03-07 23:33:09,2025-03-07 23:43:32,173,70,1.164,623,9.86,0.0,0.25,0.88,0.0,0.0,0.0,7.96,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-28 08:04:34,2025-03-28 08:08:04,2025-03-28 08:08:18,2025-03-28 08:13:52,79,107,1.181,334,11.37,0.0,0.28,1.01,2.75,0.0,0.0,5.06,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-05 11:22:19,,2025-03-05 11:27:10,2025-03-05 11:47:59,191,138,10.286,1249,36.47,0.0,0.91,3.46,0.0,2.5,0.0,27.23,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-07 10:38:01,2025-03-07 10:41:28,2025-03-07 10:42:28,2025-03-07 10:58:13,127,239,7.149,945,23.15,0.0,0.58,2.06,2.75,0.0,0.0,19.7,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-01 14:36:54,,2025-03-01 14:42:14,2025-03-01 15:43:31,39,50,24.295,3677,75.52,7.19,2.07,7.34,2.75,0.0,0.0,71.67,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-16 07:39:49,2025-03-16 07:43:58,2025-03-16 07:44:01,2025-03-16 07:55:55,202,140,3.377,714,16.38,0.0,0.41,1.45,2.75,0.0,0.0,12.02,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 03:39:53,2025-03-29 03:45:32,2025-03-29 03:46:30,2025-03-29 04:03:02,37,25,4.678,992,37.92,0.0,0.84,2.99,0.0,0.0,6.26,20.81,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-18 20:44:12,2025-03-18 20:46:51,2025-03-18 20:47:51,2025-03-18 20:58:07,126,213,2.069,616,11.84,0.0,0.3,1.05,0.0,0.0,0.0,9.17,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-06 08:13:01,2025-03-06 08:17:29,2025-03-06 08:18:29,2025-03-06 08:44:38,140,114,6.238,1569,21.32,0.0,0.53,1.89,2.75,0.0,0.0,24.73,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-26 21:18:10,2025-03-26 21:19:36,2025-03-26 21:19:59,2025-03-26 21:53:53,33,174,18.995,2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.53,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-05 13:31:08,,2025-03-05 13:34:24,2025-03-05 13:50:50,129,223,2.618,986,16.17,0.0,0.36,1.28,0.0,0.0,1.97,13.69,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-01 11:26:17,,2025-03-01 11:31:02,2025-03-01 11:51:56,226,256,3.587,1254,23.6,0.0,0.53,1.86,0.0,0.0,0.0,17.78,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-27 21:22:34,2025-03-27 21:25:59,2025-03-27 21:26:05,2025-03-27 21:40:45,189,61,2.943,880,18.54,0.0,0.45,1.59,0.0,0.0,0.0,13.09,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-20 18:45:32,2025-03-20 18:51:44,2025-03-20 18:52:44,2025-03-20 19:06:08,91,39,3.196,804,18.4,0.0,0.46,1.63,0.0,0.0,0.0,12.67,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-12 03:09:54,2025-03-12 03:18:31,2025-03-12 03:18:33,2025-03-12 03:57:11,117,132,14.145,2318,45.26,2.13,1.12,3.98,0.0,2.5,0.0,43.52,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-16 18:10:43,2025-03-16 18:13:24,2025-03-16 18:13:34,2025-03-16 18:28:39,18,235,2.07,905,13.46,0.0,0.34,1.19,0.0,0.0,2.0,12.1,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-24 21:32:49,2025-03-24 21:34:52,2025-03-24 21:35:48,2025-03-24 21:44:18,147,147,0.935,510,7.3,0.0,0.18,0.63,0.0,0.0,0.0,6.49,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-03 17:21:28,,2025-03-03 17:29:14,2025-03-03 17:42:04,228,67,3.022,770,19.65,0.0,0.49,1.74,0.0,0.0,0.0,12.08,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-07 19:15:07,2025-03-07 19:18:52,2025-03-07 19:19:52,2025-03-07 19:38:34,37,255,2.21,1122,17.05,0.0,0.43,1.51,0.0,0.0,0.0,14.5,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-31 21:15:04,2025-03-31 21:18:16,2025-03-31 21:19:15,2025-03-31 21:31:51,239,68,2.526,756,16.91,0.0,0.4,1.43,2.75,0.0,1.0,11.24,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-24 20:19:48,2025-03-24 20:23:49,2025-03-24 20:24:06,2025-03-24 20:55:44,97,230,8.418,1898,33.27,0.32,0.84,2.98,2.75,0.0,6.25,31.15,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-15 02:14:58,2025-03-15 02:15:28,2025-03-15 02:16:28,2025-03-15 02:32:11,48,170,2.777,943,16.11,0.0,0.4,1.43,2.75,0.0,0.0,13.48,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-02 11:27:50,,2025-03-02 11:36:23,2025-03-02 11:49:51,141,194,4.739,808,19.81,2.58,0.56,1.99,2.75,0.0,0.0,14.9,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-27 10:35:09,2025-03-27 10:38:46,2025-03-27 10:39:46,2025-03-27 10:59:17,79,68,2.505,1171,26.98,0.0,0.67,2.39,2.75,0.0,0.0,15.41,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-01 01:53:34,,2025-03-01 01:57:14,2025-03-01 02:29:27,48,66,7.913,1933,28.21,0.0,0.71,2.5,2.75,0.0,0.0,33.97,N,N,N,N,Y,1.5
HV0005,B03406,,2025-03-16 02:12:36,2025-03-16 02:20:19,2025-03-16 02:20:46,2025-03-16 02:33:06,76,35,2.577,740,13.46,0.0,0.34,1.19,0.0,0.0,0.0,14.18,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-25 08:47:50,2025-03-25 08:50:41,2025-03-25 08:50:49,2025-03-25 09:33:18,138,35,13.751,2549,51.12,0.0,1.28,4.76,0.0,2.5,0.0,45.31,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 09:11:48,2025-03-29 09:15:54,2025-03-29 09:15:55,2025-03-29 09:23:00,11,29,2.681,425,10.76,0.0,0.27,0.96,0.0,0.0,0.0,8.11,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 11:09:18,2025-03-09 11:10:06,2025-03-09 11:11:06,2025-03-09 11:32:27,138,162,8.536,1281,51.85,5.26,1.43,5.29,2.75,2.5,0.0,26.48,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-20 22:02:49,2025-03-20 22:07:41,2025-03-20 22:08:41,2025-03-20 22:29:19,112,36,3.674,1238,41.29,0.0,1.03,3.67,0.0,0.0,0.0,21.74,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-30 00:59:41,2025-03-30 01:15:25,2025-03-30 01:16:25,2025-03-30 01:22:09,148,144,0.612,344,13.95,0.0,0.35,1.24,2.75,0.0,0.0,7.86,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-21 02:54:32,2025-03-21 02:55:18,2025-03-21 02:55:27,2025-03-21 03:09:39,232,249,2.43,852,13.93,0.0,0.35,1.24,2.75,0.0,0.0,12.07,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-19 17:46:02,2025-03-19 17:50:33,2025-03-19 17:50:55,2025-03-19 17:57:55,48,246,0.803,420,7.23,0.0,0.18,0.64,2.75,0.0,0.0,5.39,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-03 12:52:31,,2025-03-03 12:55:22,2025-03-03 13:14:39,233,145,3.611,1157,13.94,0.2,0.35,1.25,2.75,0.0,0.0,16.84,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-31 12:26:25,2025-03-31 12:30:18,2025-03-31 12:30:34,2025-03-31 13:11:30,188,138,12.45,2456,57.71,0.0,1.44,5.34,0.0,2.5,0.0,42.52,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-24 10:39:54,2025-03-24 10:44:42,2025-03-24 10:44:45,2025-03-24 11:02:16,147,248,2.432,1051,18.47,0.0,0.36,1.29,0.0,0.0,0.0,14.09,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-31 21:29:15,2025-03-31 21:30:46,2025-03-31 21:31:46,2025-03-31 21:48:33,177,61,2.979,1007,17.05,0.0,0.43,1.51,0.0,0.0,0.0,14.42,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-20 07:09:56,2025-03-20 07:11:07,2025-03-20 07:12:07,2025-03-20 07:28:59,125,230,2.798,1012,26.03,0.0,0.58,2.07,2.75,0.0,0.0,21.59,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-10 05:05:43,2025-03-10 05:06:42,2025-03-10 05:07:42,2025-03-10 05:18:33,219,132,5.092,651,22.63,0.0,0.56,1.99,0.0,2.5,0.0,13.81,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 01:45:37,2025-03-09 01:51:14,2025-03-09 01:51:16,2025-03-09 01:59:30,249,79,0.979,494,11.09,0.0,0.28,0.98,2.75,0.0,0.0,6.39,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-20 20:12:23,2025-03-20 20:14:48,2025-03-20 20:15:17,2025-03-20 20:31:08,144,181,4.004,951,23.01,0.19,0.58,2.06,2.75,0.0,0.0,15.31,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-29 21:43:31,2025-03-29 21:49:03,2025-03-29 21:49:04,2025-03-29 22:06:34,82,146,5.851,1050,24.85,0.0,0.56,2.0,0.0,0.0,0.0,20.43,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 01:46:02,2025-03-09 01:51:56,2025-03-09 01:52:56,2025-03-09 03:05:08,234,107,0.979,732,9.56,0.0,0.24,0.85,2.75,0.0,0.0,8.8,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-31 08:59:36,2025-03-31 09:04:55,2025-03-31 09:05:55,2025-03-31 09:23:09,248,242,2.284,1034,14.36,0.0,0.36,1.27,0.0,0.0,0.0,13.71,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-30 11:57:46,2025-03-30 11:58:23,2025-03-30 11:58:54,2025-03-30 12:07:34,48,158,1.766,520,17.73,0.0,0.44,1.57,2.75,0.0,3.6,9.27,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-01 18:38:47,,2025-03-01 18:40:41,2025-03-01 18:54:02,107,113,0.925,801,15.76,0.0,0.39,1.4,2.75,0.0,1.0,11.18,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-02 17:17:33,,2025-03-02 17:22:16,2025-03-02 17:52:30,246,265,17.734,1814,60.97,20.32,1.9,0.0,0.0,0.0,12.7,46.82,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-25 15:57:47,2025-03-25 15:58:54,2025-03-25 15:59:54,2025-03-25 16:38:53,145,234,4.131,2339,35.79,5.92,1.04,3.68,2.75,0.0,0.0,29.54,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-16 03:22:31,2025-03-16 03:24:09,2025-03-16 03:25:09,2025-03-16 03:47:25,62,80,4.173,1336,22.17,0.0,0.55,1.97,0.0,0.0,0.0,19.45,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-22 17:48:08,2025-03-22 17:49:23,2025-03-22 17:50:23,2025-03-22 18:09:56,87,114,1.988,1173,17.78,0.0,0.44,1.58,2.75,0.0,0.0,14.7,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-17 01:20:22,2025-03-17 01:20:39,2025-03-17 01:21:39,2025-03-17 01:36:38,241,127,3.134,899,16.16,0.0,0.4,1.43,0.0,0.0,0.0,13.55,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-12 15:34:32,2025-03-12 15:37:53,2025-03-12 15:38:18,2025-03-12 15:57:27,261,79,2.648,1149,26.92,0.0,0.67,2.39,2.75,0.0,0.0,15.39,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-23 12:48:40,2025-03-23 12:52:22,2025-03-23 12:52:27,2025-03-23 13:07:51,68,170,1.822,924,15.74,0.0,0.39,1.4,2.75,0.0,0.0,11.94,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-20 20:16:23,2025-03-20 20:19:23,2025-03-20 20:19:58,2025-03-20 20:30:01,87,211,1.818,603,16.62,0.0,0.0,0.0,0.0,0.0,0.0,11.68,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-28 10:17:23,2025-03-28 10:21:44,2025-03-28 10:21:49,2025-03-28 10:33:13,37,112,2.409,684,16.15,0.0,0.4,1.43,0.0,0.0,0.0,10.34,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-26 12:49:43,2025-03-26 12:52:40,2025-03-26 12:52:55,2025-03-26 13:11:32,255,36,3.381,1117,19.75,0.0,0.49,1.75,0.0,0.0,0.0,16.11,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-22 19:16:38,2025-03-22 19:22:50,2025-03-22 19:23:50,2025-03-22 19:33:05,28,131,1.489,555,10.26,0.0,0.26,0.91,0.0,0.0,0.0,10.73,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-04 23:13:31,,2025-03-04 23:16:33,2025-03-04 23:32:31,88,113,2.754,958,20.42,0.0,0.51,1.81,2.75,0.0,4.0,13.6,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-30 11:00:01,2025-03-30 10:56:53,2025-03-30 10:56:54,2025-03-30 11:41:51,85,138,14.595,2697,89.22,0.0,2.23,8.14,0.0,2.5,0.0,53.89,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-01 23:03:41,,2025-03-01 23:07:37,2025-03-01 23:21:04,97,80,3.702,807,17.83,0.0,0.4,1.43,0.0,0.0,0.0,13.42,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-30 02:17:10,2025-03-30 02:18:59,2025-03-30 02:19:58,2025-03-30 02:35:46,127,31,6.947,948,19.27,0.0,0.38,1.34,0.0,0.0,0.0,19.45,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-08 20:18:36,2025-03-08 20:21:43,2025-03-08 20:22:43,2025-03-08 20:37:19,69,94,2.778,876,16.16,0.0,0.4,1.43,0.0,0.0,0.0,12.81,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-11 19:40:41,2025-03-11 19:44:58,2025-03-11 19:45:58,2025-03-11 20:13:33,114,181,4.842,1655,46.47,0.55,1.18,4.17,2.75,0.0,0.0,32.54,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-08 11:20:50,2025-03-08 11:23:42,2025-03-08 11:24:42,2025-03-08 11:43:32,233,163,1.442,1130,14.99,0.0,0.38,1.33,2.75,0.0,0.0,13.48,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-09 19:53:06,2025-03-09 19:59:07,2025-03-09 19:59:44,2025-03-09 20:09:30,165,91,1.516,586,12.65,0.0,0.32,1.12,0.0,0.0,0.0,8.69,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-14 18:15:01,2025-03-14 18:12:38,2025-03-14 18:12:39,2025-03-14 18:31:24,50,164,2.757,1125,24.68,0.0,0.62,2.19,2.75,0.0,0.0,16.39,N,N,N,N,Y,1.5
HV0005,B03406,,2025-03-04 11:11:32,,2025-03-04 11:17:03,2025-03-04 11:37:09,148,246,3.165,1206,20.07,0.0,0.5,1.78,2.75,0.0,0.0,16.7,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-26 14:55:08,2025-03-26 15:02:13,2025-03-26 15:03:00,2025-03-26 15:19:21,157,260,2.115,981,15.6,0.0,0.31,1.08,0.0,0.0,0.0,12.94,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-27 02:08:20,2025-03-27 02:14:29,2025-03-27 02:15:29,2025-03-27 02:43:53,262,61,11.404,1704,45.21,0.14,1.13,4.02,2.75,0.0,10.38,33.42,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-05 00:56:12,,2025-03-05 01:02:36,2025-03-05 01:17:14,127,32,7.578,878,18.59,0.0,0.46,1.65,0.0,0.0,0.0,19.63,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-17 12:30:21,2025-03-17 12:48:41,2025-03-17 12:49:15,2025-03-17 12:57:53,210,123,1.708,518,12.45,0.0,0.31,1.1,0.0,0.0,0.0,9.6,N,N,N,N,Y,0.0
HV0005,B03406,,2025-03-02 16:23:42,,2025-03-02 16:26:17,2025-03-02 16:39:49,234,211,1.863,812,15.77,0.0,0.39,1.4,2.75,0.0,0.0,11.6,N,N,N,N,Y,1.5
HV0005,B03406,,2025-03-30 21:59:10,2025-03-30 22:17:22,2025-03-30 22:17:42,2025-03-30 22:44:01,138,37,8.638,1579,37.74,0.0,1.05,3.96,0.0,2.5,0.0,29.99,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-20 17:46:38,2025-03-20 17:47:05,2025-03-20 17:48:05,2025-03-20 18:37:45,138,13,16.051,2980,60.95,4.32,1.63,6.01,2.75,2.5,15.78,52.93,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-22 22:11:21,2025-03-22 22:16:50,2025-03-22 22:17:50,2025-03-22 22:43:46,97,72,4.721,1556,27.15,0.0,0.68,2.41,0.0,0.0,0.0,22.45,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 19:09:04,2025-03-29 19:22:05,2025-03-29 19:22:59,2025-03-29 19:42:24,218,265,5.51,1165,29.24,0.0,0.73,2.6,0.0,0.0,0.0,20.58,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-02 15:58:50,,2025-03-02 16:02:04,2025-03-02 17:13:22,132,249,19.251,4278,82.16,3.64,2.15,7.84,2.75,2.5,10.0,70.6,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-22 17:59:14,2025-03-22 18:04:34,2025-03-22 18:04:56,2025-03-22 18:50:12,138,265,28.059,2716,93.99,0.0,2.23,8.12,0.0,2.5,21.37,72.87,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 01:32:36,2025-03-09 01:35:40,2025-03-09 01:35:41,2025-03-09 03:04:32,61,107,6.034,1731,26.78,0.11,0.67,2.39,2.75,0.0,0.0,26.08,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-14 23:51:59,2025-03-14 23:56:16,2025-03-14 23:57:16,2025-03-15 00:10:36,256,79,2.709,800,16.7,0.0,0.42,1.48,2.75,0.0,0.0,11.95,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-21 11:04:29,2025-03-21 11:06:39,2025-03-21 11:07:39,2025-03-21 11:23:29,78,242,2.183,950,14.99,0.0,0.37,1.33,0.0,0.0,0.0,12.72,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-19 07:13:45,2025-03-19 07:20:46,2025-03-19 07:21:46,2025-03-19 07:55:00,36,113,5.132,1994,28.25,0.0,0.71,2.51,2.75,0.0,0.0,27.46,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-10 21:34:24,2025-03-10 21:35:29,2025-03-10 21:36:29,2025-03-10 22:12:40,138,48,9.189,2171,39.97,3.0,1.07,4.04,2.75,2.5,0.0,35.01,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-20 10:38:10,2025-03-20 10:40:16,2025-03-20 10:41:16,2025-03-20 11:11:33,26,165,3.623,1817,26.93,0.0,0.67,2.39,0.0,0.0,0.0,23.53,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-03 17:14:41,,2025-03-03 17:17:18,2025-03-03 17:42:26,68,40,6.299,1508,26.0,6.09,0.8,2.85,2.75,0.0,6.0,24.2,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-25 20:44:15,2025-03-25 20:46:38,2025-03-25 20:47:38,2025-03-25 20:57:03,61,188,1.389,565,10.74,0.0,0.0,0.0,0.0,0.0,0.0,7.69,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-03 11:57:17,,2025-03-03 11:59:13,2025-03-03 12:13:49,145,7,2.284,876,15.13,0.0,0.34,1.19,0.0,0.0,10.0,12.11,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-26 06:40:15,2025-03-26 06:50:50,2025-03-26 06:50:52,2025-03-26 06:58:27,49,25,1.776,455,11.45,0.0,0.29,1.02,0.0,0.0,3.0,7.13,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-20 19:26:14,2025-03-20 19:27:57,2025-03-20 19:28:57,2025-03-20 20:01:10,66,221,11.999,1933,47.53,15.93,1.59,5.63,0.0,0.0,0.0,36.58,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-05 06:38:07,,2025-03-05 06:42:44,2025-03-05 06:59:54,137,48,2.643,1030,18.2,0.0,0.46,1.62,2.75,0.0,0.0,15.22,N,N,N,N,Y,1.5
HV0005,B03406,,2025-03-25 05:17:20,2025-03-25 05:20:28,2025-03-25 05:20:29,2025-03-25 05:28:09,158,231,1.176,460,10.36,0.0,0.26,0.92,2.75,0.0,0.0,6.33,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-17 07:42:11,2025-03-17 07:50:24,2025-03-17 07:50:45,2025-03-17 08:07:44,89,72,2.605,1019,35.99,0.0,0.65,2.31,0.0,0.0,0.0,16.52,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 19:03:28,2025-03-29 19:07:16,2025-03-29 19:07:21,2025-03-29 19:33:10,87,246,4.264,1549,32.99,0.0,0.82,2.93,2.75,0.0,0.0,23.48,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-15 20:57:39,2025-03-15 21:02:56,2025-03-15 21:02:58,2025-03-15 21:18:08,246,239,3.17,910,17.4,0.0,0.44,1.57,2.75,0.0,0.0,13.71,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-31 11:58:47,2025-03-31 12:00:20,2025-03-31 12:01:20,2025-03-31 12:17:47,101,95,6.825,987,24.3,0.0,0.54,1.93,0.0,0.0,0.0,19.67,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 17:16:21,2025-03-09 17:17:16,2025-03-09 17:17:45,2025-03-09 17:27:21,231,158,1.911,576,12.2,0.0,0.31,1.08,2.75,0.0,0.0,8.54,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-29 00:59:36,2025-03-29 01:04:10,2025-03-29 01:04:53,2025-03-29 01:10:58,243,127,0.898,365,9.87,0.0,0.19,0.69,0.0,0.0,0.0,4.97,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-11 15:47:47,2025-03-11 15:55:45,2025-03-11 15:56:45,2025-03-11 16:02:41,55,29,0.894,356,8.41,0.0,0.21,0.75,0.0,0.0,0.0,4.87,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-14 12:36:36,2025-03-14 12:38:31,2025-03-14 12:39:31,2025-03-14 12:50:29,188,188,1.226,658,6.27,0.0,0.16,0.56,0.0,0.0,0.0,8.41,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-22 22:25:15,2025-03-22 22:29:30,2025-03-22 22:30:05,2025-03-22 22:49:08,228,49,3.781,1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-23 11:59:44,2025-03-23 12:01:08,2025-03-23 12:01:48,2025-03-23 12:26:53,216,28,4.531,1505,23.54,0.0,0.52,1.86,0.0,0.0,0.0,21.67,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-29 09:05:16,2025-03-29 09:06:18,2025-03-29 09:07:10,2025-03-29 09:37:39,142,1,17.861,1829,56.45,22.59,1.95,0.0,0.0,2.5,0.0,49.05,N,N,N,N,N,1.5
HV0005,B03406,,2025-03-24 19:14:43,2025-03-24 19:16:30,2025-03-24 19:17:30,2025-03-24 19:30:32,61,189,2.095,782,13.22,0.0,0.33,1.17,0.0,0.0,0.0,10.89,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-26 09:27:27,2025-03-26 09:32:05,2025-03-26 09:33:05,2025-03-26 09:42:10,259,254,0.902,545,8.93,0.0,0.2,0.7,0.0,0.0,1.0,6.8,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-09 23:36:11,2025-03-09 23:39:20,2025-03-09 23:40:20,2025-03-09 23:51:55,112,80,2.19,695,15.76,0.0,0.36,1.27,0.0,0.0,0.0,10.15,N,N,N,N,N,0.0
HV0005,B03406,,2025-03-12 16:27:47,2025-03-12 16:33:36,2025-03-12 16:33:41,2025-03-12 16:39:22,18,18,0.785,341,7.81,0.0,0.2,0.69,0.0,0.0,0.0,4.57,N,N,N,N,N,0.0
